index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
ad15246055ac95d301181cb46ead378a,2025-11-01T23:48:00Z,'Nebel Tote',www.n-tv.de,de,0.1,Ukraine-Krieg im Liveticker: +++ 14:00 Bericht: AFP zählt Rekord russischer Raketenangriffe auf Ukraine im Oktober +++,Lesen Sie alle aktuellen Entwicklungen und Nachrichten über den russischen Angriffskrieg auf die Ukraine im Liveticker von ntv.de.,https://www.n-tv.de/politik/14-00-Bericht-AFP-zaehlt-Rekord-russischer-Raketenangriffe-auf-Ukraine-im-Oktober--article23143824.html,https://www.n-tv.de/img/incoming/crop25117070/8311326854-cImg_16_9-w1200/Ukraine-Liveticker.jpg,,Laut einer Auswertung von Daten der ukrainischen Luftwaffe durch die Nachrichtenagentur AFP feuerte Russland im Oktober 270 Raketen auf die Ukraine ab und damit mehr als in jedem anderen Monat seit A… [+15662 chars],
1ac63bee05b2d0b5ae7605b199618db2,2025-11-01T23:48:00Z,'Nebel Tote',www.n-tv.de,de,0.1,Ukraine-Krieg im Liveticker: +++ 16:11 Militärblog: Russen rücken in Pokrowsk weiter vor +++,Lesen Sie alle aktuellen Entwicklungen und Nachrichten über den russischen Angriffskrieg auf die Ukraine im Liveticker von ntv.de.,https://www.n-tv.de/politik/16-11-Militaerblog-Russen-ruecken-in-Pokrowsk-weiter-vor--article23143824.html,https://www.n-tv.de/img/incoming/crop25117070/8311326854-cImg_16_9-w1200/Ukraine-Liveticker.jpg,,Russische Truppen sind bei schweren Kämpfen um die ostukrainische Stadt Pokrowsk weiter in das Stadtinnere vorgerückt das berichtet der regierungsnahe ukrainische Militärkanal Deep State auf Telegram… [+19036 chars],
bc7ffd4201667fa62878bfb4f8977149,2025-11-02T06:29:52Z,'Nebel Wetter',www.zeit.de,de,1.0,"Wetter: Regenschirm, Sonne-Comeback, Nebel: So wird das Wetter","Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Regenschirm, Sonne-Comeback, Nebel: So wird das Wetter“.",https://www.zeit.de/news/2025-11/02/regenschirm-sonne-comeback-nebel-so-wird-das-wetter,https://img.zeit.de/news/2025-11/02/regenschirm-sonne-comeback-nebel-so-wird-das-wetter-image-group/wide__1300x731,,"Wer zu Allerseelen einen Spaziergang etwa zum Friedhof plant, sollte sich wappnen: Nach Angaben des Deutschen Wetterdienstes (DWD) regnet es vor allem im Süden und Südosten Baden-Württembergs - teils… [+1109 chars]",
8e7da4737df785edaf8aa4e0dd54fb70,2025-11-02T06:29:52Z,'Nebel Wetter',www.stern.de,de,1.0,"Wetter: Regenschirm, Sonne-Comeback, Nebel: So wird das Wetter","Stuttgart (lsw) - Wer zu Allerseelen einen Spaziergang etwa zum Friedhof plant, sollte sich wappnen: Nach Angaben des Deutschen Wetterdienstes (DWD)",https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/wetter--regenschirm--sonne-comeback--nebel--so-wird-das-wetter-36181534.html,https://image.stern.de/36181536/t/k8/v1/w1440/r1.7778/-/02--glrkhggmpav6axs2048jpeg---75b8c8fdca377555.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Allerseelen bringt passendes Trauerwetter: graue Wolken und viel Regen. Zum Wochenbeginn aber ändert sich das.
Wer zu Allerseelen einen Spazierg… [+1235 chars]",
bd6b9e4a01590c6d027632ed8977ea32,2025-11-02T11:52:19Z,'Nebel Wetter',www.diepresse.com,de,1.0,Herbst bringt Sonne und milde Temperaturen,"In den kommenden Tagen stellt sich in Österreich typisches Herbstwetter ein: Hochdruckeinfluss sorgt für ruhiges und meist sonniges Wetter, mit häufigem Nebel und milden Temperaturen. Gegen Ende der Woche werden die Hochnebelfelder hartnäckiger – Regen bleibt…",https://www.diepresse.com/20264249/hochdruckeinfluss-sorgt-fuer-ruhiges-herbstwetter,https://img.diepresse.com/public/incoming/h4oezv-imago-images-0839126243/alternates/DPR_SOCIAL_NACHRICHTEN/imago%20images%200839126243,,"In den kommenden Tagen stellt sich in Österreich typisches Herbstwetter ein: Hochdruckeinfluss sorgt für ruhiges und meist sonniges Wetter, mit häufigem Nebel und milden Temperaturen. Gegen Ende der … [+2436 chars]",
2412d3375c6599973697b3dba1a515cb,2025-11-02T12:50:35Z,'Nebel Wetter',www.stern.de,de,1.0,"Wetter: 20,4 Grad in Garmisch zum Beginn der Herbstferien","Sonne in den Bergen, Nebel in den Tälern: In den Herbstferien breitet sich in Bayern ein Hochdruckgebiet aus. Der Deutsche Wetterdienst erwartet freundliches und schönes Wetter.",https://www.stern.de/gesellschaft/regional/bayern/wetter--20-4-grad-in-garmisch-zum-beginn-der-herbstferien-36182076.html,https://image.stern.de/36182078/t/fB/v1/w1440/r1.7778/-/02--j6aftytaryv4axs2048jpeg---4b3ae1f981d2f757.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sonne in den Bergen, Nebel in den Tälern: In den Herbstferien breitet sich in Bayern ein Hochdruckgebiet aus. Der Deutsche Wetterdienst erwartet … [+1635 chars]",
8ffc358d593884ff4c764614ed54223d,2025-11-02T14:03:22Z,'Nebel Wetter',www.n-tv.de,de,1.0,"Wetterwoche im Schnellcheck: Hurrikan ""Melissa"" mischt beim deutschen Wetter mit","Die erste Novemberwoche startet typisch für November - mit Regen. Doch das bleibt die Ausnahme. Freundliches Wetter setzt sich durch, mit Sonne und milden Temperaturen. Nur vereinzelt ziehen Schauer, Nebel oder kräftige Winde auf. Ab Donnerstag schwächt das H…",https://www.n-tv.de/panorama/Hurrikan-Melissa-mischt-beim-deutschen-Wetter-mit-article26135974.html,https://www.n-tv.de/img/incoming/crop26136007/6941329877-cImg_16_9-w1200/555679868.jpg,,"Die erste Novemberwoche startet typisch für November - mit Regen. Doch das bleibt die Ausnahme. Freundliches Wetter setzt sich durch, mit Sonne und milden Temperaturen. Nur vereinzelt ziehen Schauer,… [+3162 chars]",
2f7ccfdc3925460ad152a43f7227efa6,2025-11-02T14:25:44Z,'Nebel Tote',www.sueddeutsche.de,de,0.1,Unglück in Südtirol: Das Drama an der Vertainspitze,"Eine Bergtour an Allerheiligen wird zur Katastrophe: Nur zwei Kletterer überleben einen Lawinenabgang im Ortler-Gebirge, fünf Deutsche sterben.",https://www.sueddeutsche.de/panorama/lawine-unglueck-suedtirol-ortler-li.3333310,https://www.sueddeutsche.de/2025/11/02/5d2c2daa-f14f-491f-b7b0-f14775b09bef.jpg?q=60&fm=webp&width=1200&rect=0%2C209%2C4000%2C2250,,"Dichter Nebel erschwerte die Bergung bis zum Sonntagnachmittag, da der Rettungshubschrauber zunächst nicht fliegen konnte. Unten im Tal leuchteten die Lärchen noch in sattem Gelb und Gold, oben zeigt… [+3345 chars]",
5ba487bb6b142dc27945f183d6b2e2dd,2025-11-03T15:00:00Z,'Nebel Klimawandel',www.nzz.ch,de,0.1,Tessiner Bauern geben die Geissen auf – schuld ist der Wolf,Wie wirkt sich die zunehmende Präsenz des Raubtiers auf die Alpwirtschaft im Kanton aus? Ein Betroffener macht sich Sorgen.,https://www.nzz.ch/schweiz/tessiner-bauern-geben-die-geissen-auf-schuld-ist-der-wolf-ld.1909310,"https://img.nzz.ch/2025/10/30/4da3750c-551b-4c1f-9b06-ca91dffe0b30.jpg?width=1200&height=675&fit=bounds&quality=75&auto=webp&crop=2023,1138,x361,y631&wmark=nzz",,"Wie wirkt sich die zunehmende Präsenz des Raubtiers auf die Alpwirtschaft im Kanton aus? Ein Betroffener macht sich Sorgen.
Der Wolf schlich um die Geissen von Matteo Ambrosini herum.
Matteo Ambros… [+10112 chars]",
7bf6e4309323fea6a2af691c6130dabb,2025-11-04T04:00:06Z,'Nebel Wetter',netzpolitik.org,de,0.1,Databroker Files: Das Wichtigste zur Spionage-Gefahr durch Handy-Standortdaten in der EU,"Gefahr für Privatsphäre und nationale Sicherheit (Symbolbild) – Gestalt: Pixabay; Nebel: Vecteezy; Montage: netzpolitik.org
Unsere neueste Recherche zu 278 Millionen Standortdaten, mit denen sich EU und NATO ausspionieren lassen, schlägt in Brüssel hohe Well…",https://netzpolitik.org/2025/databroker-files-das-wichtigste-zur-spionage-gefahr-durch-handy-standortdaten-in-der-eu/,https://cdn.netzpolitik.org/wp-upload/2025/10/databroker-files-eu-overview-1200x675.jpg,,"Eine Englische Fassung des Artikels haben wir unter dem Titel „All you need to know about how adtech data exposes the EU to espionage“ veröffentlicht.
Neue Datensätze mit Millionen Handy-Ortungen ze… [+11197 chars]",
5f6019a969ea6aab0d22094547af9d8e,2025-11-04T05:01:26Z,'Nebel Wetter',www.stern.de,de,1.0,"DWD-Prognose: Neblig, trocken, sonnig – Herbst zeigt sich freundlich","Wenn das kein Wetter für Spaziergänge ist: Nebel sorgt für mystische Morgenstunden, tagsüber bringt die Sonne Lichtblicke – typisch für die Übergangszeit zwischen Herbst und Winter.",https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/dwd-prognose--neblig--trocken--sonnig---herbst-zeigt-sich-freundlich-36186164.html,https://image.stern.de/36186166/t/pZ/v1/w1440/r1.7778/-/04--pnnw5miuduv5axs2048jpeg---88c6e466f5f2eefd.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wenn das kein Wetter für Spaziergänge ist: Nebel sorgt für mystische Morgenstunden, tagsüber bringt die Sonne Lichtblicke typisch für die Übergan… [+895 chars]",
da12e077157fb91e969ba4e466957ad4,2025-11-04T06:57:37Z,'Nebel Vorhersage',www.stern.de,de,0.1,Wetter-Vorhersage: Sonne und milde Temperaturen - bis 17 Grad möglich,"So lässt sich der Herbst genießen: Tagsüber schickt die Sonne wärmende Sonnenstrahlen, von Schmuddelwetter keine Spur. Nachts wird es jedoch kalt, leichter Frost ist möglich.",https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/wetter-vorhersage--sonne-und-milde-temperaturen---bis-17-grad-moeglich-36186288.html,https://image.stern.de/36186290/t/98/v1/w1440/r1.7778/-/04--gvqzjfpfq5v6axs2048jpeg---143ab0a59280e1c7.jpg,http://web.archive.org/web/20251106060038/https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/wetter-vorhersage--sonne-und-milde-temperaturen---bis-17-grad-moeglich-36186288.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
So lässt sich der Herbst genießen: Tagsüber schickt die Sonne wärmende Sonnenstrahlen, von Schmuddelwetter keine Spur. Nachts wird es jedoch kalt… [+693 chars]",
ddd4eb047166ff8c0e08aae865e99ae1,2025-11-04T07:27:43Z,'Nebel Vorhersage',www.stern.de,de,0.1,Wetter-Vorhersage: Mild und zunehmend sonnig - bis 17 Grad möglich,Offenbach (lhe) - Die Wolken lockern sich heute in Hessen mehr und mehr auf und die Sonne erwärmt die Luft auf milde 12 bis 16 Grad. In Hochlagen werden,https://www.stern.de/gesellschaft/regional/hessen/wetter-vorhersage--mild-und-zunehmend-sonnig---bis-17-grad-moeglich-36186326.html,https://image.stern.de/36186328/t/JB/v1/w1440/r1.7778/-/04--whlmsyv353v10axs2048jpeg---7212ac6d7db30b05.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der November bringt Hessen angenehme Temperaturen - tagsüber. Denn nachts muss mit leichtem Frost gerechnet werden.
Die Wolken lockern sich heut… [+648 chars]",
c0e71202b23726f2532a6a06fc16f62b,2025-11-05T04:00:28Z,'Nebel Wetter',www.zeit.de,de,0.1,Besonderer Anblick: Supermond: Größter Vollmond des Jahres am späten Abend,Hier finden Sie Informationen zu dem Thema „Besonderer Anblick“. Lesen Sie jetzt „Supermond: Größter Vollmond des Jahres am späten Abend“.,https://www.zeit.de/news/2025-11/05/supermond-groesster-vollmond-des-jahres-am-spaeten-abend,https://img.zeit.de/news/2025-11/05/supermond-groesster-vollmond-des-jahres-am-spaeten-abend-image-group/wide__1300x731,,"In der Nacht zum Donnerstag ist über Deutschland der größte Vollmond des Jahres zu sehen - ein sogenannter Supermond - sofern das Wetter mitspielt. Der Mond erscheint dann besonders groß, weil er am … [+2650 chars]",
c4e06fcb48c26bbe682f82ffe5cf1566,2025-11-05T05:40:24Z,'Nebel Wetter',www.stern.de,de,0.8,Wetter: Freundliche Herbsttage und kühle Nächte in Rheinland-Pfalz,"Sonne am Tag, Frost in der Nacht: Wer jetzt morgens unterwegs ist, sollte sich auf Nebel mit Sichtweiten unter 150 Metern einstellen. Was der DWD für die nächsten Tage noch ankündigt.",https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/wetter--freundliche-herbsttage-und-kuehle-naechte-in-rheinland-pfalz-36189818.html,https://image.stern.de/36189820/t/ij/v1/w1440/r1.7778/-/05--j3slfl6paqv11axs2048jpeg---d422945d05748fc2.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sonne am Tag, Frost in der Nacht: Wer jetzt morgens unterwegs ist, sollte sich auf Nebel mit Sichtweiten unter 150 Metern einstellen. Was der DWD… [+1060 chars]",
4f7ab001e3c4ec17e42dffe049a5580b,2025-11-05T06:10:25Z,'Nebel Wetter',www.zeit.de,de,0.1,Wetter: Hessen erwartet sonnige Tage und frostige Nächte,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Hessen erwartet sonnige Tage und frostige Nächte“.,https://www.zeit.de/news/2025-11/05/hessen-erwartet-sonnige-tage-und-frostige-naechte,https://img.zeit.de/news/2025-11/05/hessen-erwartet-sonnige-tage-und-frostige-naechte-image-group/wide__1300x731,http://web.archive.org/web/20251111012622/https://www.zeit.de/news/2025-11/05/hessen-erwartet-sonnige-tage-und-frostige-naechte,"Sonnige Tage und klirrend kalte Nächte: Hessen erwartet in den kommenden Tagen goldenes Herbstwetter. Am Mittwoch werden Temperaturen zwischen 13 und 17 Grad erwartet, wie der Deutsche Wetterdienst (… [+975 chars]",
