0,1,2,3,4,word,summary
129569.82512116912,101.38805276205149,0.0003637098913386455,0.00020228420284870707,-0.00014226967887326011,summaryOfAllWords,116235.33891209721
22.41904173493572,-16.602585364992862,-0.05691666642460065,0.5208405157782283,-0.03679706781480438,Wetterprognose,47.63735406005631
-14.326601478057738,1.5119823346603751,-0.03963693629080388,-0.011286155459990677,0.0071272401986483755,Kühles,6.669593338898501
-14.326601478057738,1.5119823346603751,-0.03963693629080388,-0.011286155459990677,0.0071272401986483755,wetter+prognose kühl+es,6.669593338898501
82.39057845022327,-46.075960551724144,-0.1536561457078055,0.23537126518396279,-0.08728185908350208,Herbstwetter,114.46005375336448
-13.818193629867459,1.2614438057946442,-0.0622198204491134,-0.025032700503714284,0.004330106771096388,kühl+es herbst+wetter,7.236376850951663
4474.221065855402,-2206.9148526979684,1.7132906357915074,-1.9332179236833085,0.4002915603617778,Nebel,5009.090611794213
49.99653046872788,-30.13777896953067,-0.238786351822807,0.1698795353267678,-0.039301481419465746,herbst+wetter nebel,78.35742913941083
11.154532464546872,-11.023608038954508,-0.19152397879410651,0.15446732069798036,-0.030546897003165475,Schauern,35.06714016350957
4.473343397289291,-7.73643757047976,-0.18859566108765932,0.11097366508816466,-0.026899391995483128,nebel schau+ern,27.62110524998397
27.18039568520363,-18.913961585442053,-0.15295408465675808,0.3100738413058287,-0.03581839134316862,NRW,52.93005905429162
-14.23712172371416,1.4670898985611127,-0.05389000328256067,-0.03333502977150524,0.006365848237814935,schau+ern nrw,6.769703798579023
126.54060042360835,-67.8016785523497,-0.1989131418682889,0.26200318602698347,-0.04052548654133039,erwartet,163.66602683359426
-12.27832250437644,0.5065395655958378,-0.05669719417992131,0.06094905184816042,-0.0012114203118033205,nrw erwart+et,8.951296315710614
705.2036442967449,-352.5137190715085,0.01273302620158083,-0.023653692583547076,-0.003733668328007214,Sonne,808.5784154217469
-14.932997696943938,1.8084610484569188,-0.038032271567467746,-0.048866128713029755,0.010224539414408103,erwart+et sonne,5.994620282473246
364.85526579324846,-185.0572670511548,-0.14583666881187488,0.11521367970204441,-0.028778637275317903,Wolken,429.2649215339093
2.598828740524201,-6.813858577289919,-0.132943122158083,0.2089854428118023,-0.0250318263313972,sonne wolke+n,25.53183745905519
327.97020057978017,-166.90892911227203,-0.1531046482884182,0.1382733065721644,-0.03442237789546111,Regen,388.15688450911495
11.822783847100514,-11.352562521008084,-0.11910794723736742,0.20987406170105838,-0.06598219916903898,wolke+n regen,35.811970898181315
-14.5556621643764,1.6233938786786664,-0.046978484986317987,-0.0401490490212936,0.008050458936140321,Wechsel,6.41488789558719
-14.5556621643764,1.6233938786786664,-0.046978484986317987,-0.0401490490212936,0.008050458936140321,regen wechsel,6.41488789558719
15.99393662165554,-13.4105859654734,-0.12976695495568746,0.31574503995214076,-0.03253689308736044,Nordrhein-Westfalen,40.46315277813901
-14.767252357589213,1.727182769599645,-0.0420716076401903,-0.044944779879890484,0.009243840539546001,wechsel nordrhein-westfalen,6.179217866591181
-11.797814225086425,0.26911231938824187,-0.09012362141187197,0.014221180579737522,-0.003330696219071134,stellt,9.4872683241105
-15.038144539021488,1.8600115423665682,-0.03537365396011438,-0.051433911951628525,0.010869164501549379,nordrhein-westfalen stell+t,5.877518945084792
101.26868360475126,-55.36639566658399,-0.19993892280121134,0.25677674620646107,-0.0453602366238314,kommenden,135.50034471210293
-15.235526009910332,1.9567555569889041,-0.030165352624310846,-0.05643367594503618,0.012129997274829066,stell+t komm+end+en,5.657708387635813
138.11761279804733,-73.49719586797517,-0.19321062556975646,0.2437361676665049,-0.04809338285112906,Tagen,176.56820949524698
75.93831948183085,-42.902149435740384,-0.21063591101276674,0.2364658008213254,-0.04419308491387276,komm+end+en tag+en,107.26943625100084
-11.73871927452966,0.24018128522752225,-0.08939257222507885,0.017942103465728526,-0.0034856099074698117,typisches,9.553063587187943
-15.371964174146882,2.023606802371666,-0.02638643697702614,-0.06003572628778303,0.013043110384345823,tag+en typisch+es,5.505776259539938
-9.2891010229521,-0.9644320504997177,-0.11622053877929873,0.04447906979154173,-0.009981093753764912,typisch+es herbst+wetter,12.282823083629138
178.53927674278614,-93.38575024067012,-0.2009174643804395,0.2107017652896017,-0.041075204087052807,Nach,221.61780253353592
-9.128272878379589,-1.0425194689878872,-0.0931075927293899,0.09535301503534979,-0.009918140447934064,ruhigen,12.461590436615655
-13.081026245795641,0.899900889206914,-0.06927986212125256,-0.0005224051130474361,0.0012966288181013828,nach ruhig+en,8.057415174906541
56.170546769701474,-33.175233701200796,-0.22184092672683303,0.2122002214178469,-0.03963633632230704,Sonntag,85.23815769429166
-16.682970197805204,2.66456584652848,0.02025852090618839,-0.10267935280901344,0.02419107024901712,ruhig+en sonntag,4.046518619272036
18.28931787808403,-14.534128226036435,-0.1853141910470092,0.14952638293751616,-0.0527297140345227,drohen,43.01880172924459
-16.717494769275014,2.681394845636003,0.021831439691438068,-0.10405783494151302,0.024562970041173623,sonntag droh+en,4.008112396629596
71.63079914558253,-40.78456677223692,-0.17724639803402237,0.29321522014750656,-0.04948212787929365,Wochenstart,102.46954130647698
-16.76164352991896,2.702909736672023,0.023877623300703713,-0.10584523514184135,0.025046380799383858,droh+en woche+n+start,3.9590023410430186
22.811071980481625,-16.75976306773223,-0.20638188921380696,0.17897689988178833,-0.03473580790620961,Schauer,48.058593179512606
-16.805950268951708,2.7244952600307277,0.025971640603153948,-0.10766757917342523,0.02554064063035947,woche+n+start schauer,3.9097193905704533
